14060612200,56909576000,57223418733,0.00263157894736842
15724297700,53165130600,7601562455,0.0138888888888889
55887247600,57195602657,7403104656,0.0111111111111111
55736896100,57203483354,7601562455,0.0111111111111111
55339243300,57223418733,6507295878,0.0238095238095238
48261570700,56909576000,57194418236,0.0178571428571429
35723738500,57223418733,6507295878,0.0138888888888889
6507295878,7004184392,9235703200,0.00263157894736842
19640049400,6701672014,7005501402,0.0178571428571429
26638595400,56087857500,56888287000,0.166666666666667
55339522500,57194375466,57223418733,0.00549450549450549
55339243300,57210930849,57211365771,0.00292397660818713
25958170200,53165130600,57193320626,0.00292397660818713
35196005000,55196116900,57201377890,0.0238095238095238
26537490500,57191612307,57225193743,0.00909090909090909
56152457400,57194375466,57194418236,0.00263157894736842
24830653800,55926436900,7004259889,0.00909090909090909
53663472900,7202485252,7403354075,0.00263157894736842
39262558900,57194759560,57216293611,0.0111111111111111
19640049400,26638595400,35996035600,0.0333333333333333
56152457400,57194375466,9235703200,0.00292397660818713
14064177100,36012928800,57127691300,0.0333333333333333
14060612200,57210930849,7004184392,0.0333333333333333
10140494200,54925397300,57117489600,0.0333333333333333
10140494200,35315426400,57117489600,0.0111111111111111
16232981600,36012928800,7202953420,0.0111111111111111
57194418236,57223418733,7004184392,0.316666666666667
55912962800,57202648735,57203635760,0.00263157894736842
35590650000,55912962800,57203635760,0.00292397660818713
17134312900,55998680800,57223203040,0.00292397660818713
36133600300,55060319500,57195724135,0.0666666666666667
55339522500,56152457400,6603538886,0.0238095238095238
55339522500,6507295878,9235703200,0.301190476190476
36163383100,7101841106,9242166800,0.05
48261570700,55339522500,56152457400,0.0111111111111111
23388121000,7403104656,9242166800,0.65
12783091900,57215605402,6505878570,0.0833333333333333
14060612200,55604492200,6603538886,0.00263157894736842
55339243300,55604492200,56152457400,0.0238095238095238
55339522500,56909576000,7004893698,0.00263157894736842
10140494200,36666074500,6602587828,0.316666666666667
37120005500,6602212145,7004259889,0.0238095238095238
39262558900,57194759560,6602567116,0.0333333333333333
16232981600,53663472900,7202953420,0.166666666666667
57194375466,6507295878,7004184392,0.05
36163383100,56122454100,7403104656,0.0333333333333333
57211365771,6507295878,6603538886,0.0476190476190476
55604492200,7004893698,9235703200,0.00909090909090909
14060612200,57194418236,7004893698,0.05
35723738500,57194375466,57194418236,0.0357142857142857
56520983100,57225193743,7005595568,0.0269480519480519
35723738500,48261570700,6507295878,0.101190476190476
55339243300,57211365771,9235703200,0.00292397660818713
35723738500,57194375466,9235703200,0.323809523809524
48261570700,56909576000,6603538886,0.00292397660818713
36133600300,36727458200,55060319500,0.00263157894736842
56909576000,7004893698,9235703200,0.14047619047619
48261570700,55831542400,56909576000,0.0111111111111111
14060612200,55339243300,55831542400,0.00292397660818713
14060612200,56152457400,6507295878,0.0178571428571429
57201377890,57210679479,6505878570,0.0138888888888889
56152457400,57194375466,6603538886,0.0238095238095238
55736896100,56587733300,7601562455,0.735964912280702
35723738500,48261570700,57223418733,0.00909090909090909
48261570700,55604492200,57211365771,0.0238095238095238
55339243300,56909576000,6507295878,0.00549450549450549
55831542400,56152457400,57194375466,0.00292397660818713
14060612200,7004184392,7004893698,0.0238095238095238
56122454100,56755855200,7403104656,0.0238095238095238
35315426400,56115267900,57117489600,0.0111111111111111
54925397300,57111671200,6602492239,0.0138888888888889
57194375466,7004893698,9235703200,0.0178571428571429
55831542400,6603538886,7004893698,0.00292397660818713
55196116900,57204294532,6505878570,0.0238095238095238
55189867500,7003994340,7005595568,0.05
14033877400,19640005400,7004259889,0.0138888888888889
57194418236,57199049198,7004184392,0.00549450549450549
57202994955,57205655009,7501870759,0.00263157894736842
14060612200,56152457400,57223418733,0.166666666666667
57199049198,57223418733,7004893698,0.00292397660818713
55339522500,6507295878,6603538886,0.0333333333333333
55339243300,56909576000,57223418733,0.166666666666667
25824679500,26967843600,55892677300,0.0238095238095238
19640049400,26638595400,57216293611,0.00292397660818713
55339522500,57199049198,7004893698,0.00549450549450549
56435055900,57192111416,57192377511,0.0833333333333333
14060612200,55831542400,57211365771,0.0178571428571429
24722343100,7004946624,7201468248,0.0269480519480519
55339522500,57194418236,7004184392,0.00757575757575758
